sk_regiao,nm_logradouro,nu_logradouro,cd_cep,nm_bairro,nm_municipio,sg_uf,vl_latitude,vl_longitude
10456773000130,RUA DOUTOR BOLIVAR DE FREITAS,44,34400971,CENTRO,RAPOSOS,MG,"-19,9660003","-43,8051039"
4241898000140,RUA CELSO DOS SANTOS,226,98015030,SAO JOSE,CRUZ ALTA,RS,"-28,6438725","-53,623087"
12525155000120,RUA SATURNINO ROLON,74,85862397,NOVO MUNDO,FOZ DO IGUACU,PR,"-25,4874207","-54,5089939"
11020064000170,RUA MONTE LIBANO,554,36047210,BANDEIRANTES,JUIZ DE FORA,MG,"-21,7183186","-43,355195"
8956469000100,AVENIDA CASTELO BRANCO,2810,65306320,CANECAO,SANTA INES,MA,"-3,6672489","-45,3743042"
8059901000160,SITIO SAO PEDRO,SN,15750000,CENTRO,SANTA ALBERTINA,SP,"-20,0331693","-50,728083"
10097516000150,RUA DOM PEDRO II,14,87270000,CENTRO,ENGENHEIRO BELTRAO,PR,"-23,7914069","-52,2627247"
70991641000130,RUA SALVADOR,138A,39873000,CENTRO,MACHACALIS,MG,"-17,0796625","-40,7168247"
14929547000180,RUA CHICO MENDES VLE AMANHECER,15,69067640,PETROPOLIS,MANAUS,AM,"-3,1190275","-60,0217314"
10947840000110,RUA PAULINO GUERRA,57,91220040,JARDIM ITU SABARA,PORTO ALEGRE,RS,"-30,0218648","-51,1402128"
13399862000180,RUA LIMOEIRO,,75920000,RODRIGUES,SANTA HELENA DE GOIAS,GO,"-17,8157575","-50,6145562"
10524113000140,RUA ALBINO LEYZER,1316,87140000,JARDIM PIONEIROS,PAICANDU,PR,"-23,4554273","-52,0294651"
15268650000190,RUA MONTE CARMELO,1134,38400470,THOMAS REZENDE,UBERLANDIA,MG,"-18,90745","-48,2879224"
9538924000110,AVENIDA CORONEL ANTONIO RODRIGUES VIANA,SN,47120000,CENTRO,BURITIRAMA,BA,"-10,7172177","-43,6312012"
1032404000120,RUA 31 DE JULHO,11A,62320000,CRUZEIRO,TIANGUA,CE,"-3,7287858","-40,9994522"
16922555000120,RUA UBERLANDIA,500,12220690,JARDIM ISMENIA,SAO JOSE DOS CAMPOS,SP,"-23,1756364","-45,8475009"
13294442000130,RUA PEDRO LINS BARRETO,5,48435000,SEDE,ADUSTINA,BA,"-10,5441219","-38,1116106"
9265932000130,RUA SIQUEIRA MENDES,1589,68440970,CENTRO,ABAETETUBA,PA,"-1,7229944","-48,8897189"
15286027000160,VILA DOM QUINTINO,194,60310590,JACARECANGA,FORTALEZA,CE,"-3,7318616","-38,5266704"
5052007000170,RUA JOINVILLE,1037,89035200,VILA NOVA,BLUMENAU,SC,"-26,9021038","-49,0885837"
7908773000110,RUA TRAMANDAI,155,94970750,JARDIM BETANIA,CACHOEIRINHA,RS,"-29,8838684","-51,0864883"
63421010000110,AVENIDA EDSON BRANDAO,659,65045380,ANIL,SAO LUIS,MA,"-2,5528517","-44,245883"
60885258000810,ESTRADA MUNICIPAL IVA,342,13295000,BAIRRO DA CHAVE,ITUPEVA,SP,"-23,1521587","-47,0576758"
14793099000130,AVENIDA DOS BANCARIOS,241,95548000,QUINTAO,PALMARES DO SUL,RS,"-30,3397109","-50,2702121"
13362420000160,RUA ALMIRANTE BARROSO,,74360470,JARDIM VILA BOA,GOIANIA,GO,"-16,7310331","-49,3183616"
14581893000110,RUA FRANCISCO BRAGA DE ANDRADE,100,37550000,NOSSA SENHORA DO GUADALUPE,POUSO ALEGRE,MG,"-22,2341204","-45,9332569"
14363719000100,RUA IPIRANGA,195,29390000,QUILOMBO,IUNA,ES,"-20,3501045","-41,5313747"
11589148000120,RUA SANTA CRUZ,271,08665470,CIDADE EDSON,SUZANO,SP,"-23,5651866","-46,313285"
13638289000110,RUA CORONEL MANOEL RAFAEL GARAGE,,58500000,DO BRAZ,MONTEIRO,PB,"-7,8887727","-37,1171012"
15605164000110,RUA SERGIPE,600,01243000,CONSOLACAO,SAO PAULO,SP,"-23,5472192","-46,6591918"
10508938000170,RUA CRISTAL,95,35900221,MAJOR LAGE DE BAIXO,ITABIRA,MG,"-19,6340948","-43,2271512"
16722056000190,AVENIDA PRESIDENTE TANCREDO NEVES,263,08571000,ESTACAO,ITAQUAQUECETUBA,SP,"-23,4822724","-46,3508256"
13578238000140,RUA MARIA DO CARMO GOMES,190,06753240,JARDIM SANTA TEREZINHA,TABOAO DA SERRA,SP,"-23,6020995","-46,7569542"
13620045000100,RUA JOSE DE ALENCAR,207,90880481,MENINO DEUS,PORTO ALEGRE,RS,"-30,0596347","-51,2297506"
10859157000120,RUA BENEMERITO ANDRE LIEBEL,247,89300000,ESPIGAO DO BUGRE,MAFRA,SC,"-26,1117326","-49,8065079"
13378633000180,RUA JOAO FERREIRA DA GAMA,81,49980000,CENTRO,NEOPOLIS,SE,"-10,3177104","-36,5771719"
11654642000120,AVENIDA RIO DA CASCA CONDOMINIO VILLAGE II,410,78195000,MIRANTINHO,CHAPADA DOS GUIMARAES,MT,"-15,4647751","-55,7503491"
13420326000110,AVENIDA LIBERDADE,2199,58306000,SESI,BAYEUX,PB,"-7,1222464","-34,9136033"
13115671000140,RUA 301,95,74063380,SETOR NORTE FERROVIARIO,GOIANIA,GO,"-16,6581338","-49,2563761"
57961856000140,RUA OLIMPIO R PIMENTEL,16,18900000,CENTRO,SANTA CRUZ DO RIO PARDO,SP,"-22,8870859","-49,6188411"
71241780000100,AVENIDA VILARINHO,615,31615250,VENDA NOVA,BELO HORIZONTE,MG,"-19,820839","-43,9497286"
65324576000150,RUA VASCO DE AZEVEDO,596,32210000,JARDIM INDUSTRIAL,CONTAGEM,MG,"-19,9675946","-44,017423"
48758817000150,RUA VISC DE CASTRO,289,04611050,INDIANOPOLIS,SAO PAULO,SP,"-23,6171783","-46,6647816"
10960404000180,AVENIDA BRASIL,4800,38405305,UMUARAMA,UBERLANDIA,MG,"-18,8855117","-48,2559962"
10271077000150,RUA ARLINDO PEREIRA,330,86125000,CENTRO,TAMARANA,PR,"-23,7258043","-51,0955586"
21658968000180,RUA CINCO,244,38407171,PLANALTO,UBERLANDIA,MG,"-18,9155389","-48,310883"
37646361000110,RUA ALAMEDA ARAGUAIA,SN,76590000,LUIZ ALVES,SAO MIGUEL DO ARAGUAIA,GO,"-13,2633843","-50,1427224"
7274947000130,RUA CONEGO EDUARDO ARARIPE,1900,62870000,CENTRO,PACAJUS,CE,"-4,1731843","-38,4638222"
12798494000180,RUA PECANHA,121,33858250,SEVILHA 2A SECAO,RIBEIRAO DAS NEVES,MG,"-19,7553276","-44,0887944"
14202316000170,PRACA CONEGO FIRMIANO,40,35865000,CENTRO,DOM JOAQUIM,MG,"-18,9669567","-43,2551604"
12450613000100,RUA BRUNO BAUER,66,05314020,VILA LEOPOLDINA,SAO PAULO,SP,"-23,5309914","-46,7391862"
13878835000190,RUA SANTA ANA,508,79116590,VILA SANTA LUZIA,CAMPO GRANDE,MS,"-20,4125656","-54,6467888"
91101212000110,RUA DUQUE DE CAXIAS,489,96200020,CENTRO,RIO GRANDE,RS,"-32,0378681","-52,0977356"
15906184000120,RUA DIRCEU ARCOVERDE,SN,64873000,ZONA RURAL,SEBASTIAO LEAL,PI,"-7,5664555","-44,0643642"
15900067000150,RUA BENJAMIM BERTOTTI,SN,89196000,CENTRO,SALETE,SC,"-26,979497","-50,0115065"
3610002000190,SITIO TAMANDUA,SN,58500000,ZONA RURAL,MONTEIRO,PB,"-7,8887727","-37,1171012"
8170333000170,AVENIDA DO FORTE,1850,91360001,VILA IPIRANGA,PORTO ALEGRE,RS,"-30,0270306","-51,1507697"
5345314000140,RUA ADO MANOEL DA SILVA,SN,88113260,AREIAS,SAO JOSE,SC,"-27,556734","-48,6232854"
8439102000110,RUA SOARES DA COSTA,280,39804282,CONCORDIA,TEOFILO OTONI,MG,"-17,8560197","-41,5150407"
17030003000170,RUA JOAO LEME,265,13490000,JARDIM PROGRESSO,CORDEIROPOLIS,SP,"-22,4818598","-47,4593897"
30958268000100,RUA CASSIANO CASTELO,112,29700060,CENTRO,COLATINA,ES,"-19,5352154","-40,6301569"
8593501000130,RUA SILVIO JOSE DOS SANTOS,147,59141220,NOVA PARNAMIRIM,PARNAMIRIM,RN,"-5,9115545","-35,2713164"
4306830000100,RUA FRANCISCO ALVES,45,54705200,CAPIBARIBE,SAO LOURENCO DA MATA,PE,"-8,0062547","-35,0187927"
15984219000140,SITIO BAIXA DO MEL,SN,64688000,ZONA RURAL,VILA NOVA DO PIAUI,PI,"-7,1331222","-40,9348807"
12242314000180,RUA SAMOA OCIDENTAL,7,08081645,JARDIM SAO MARTINHO,SAO PAULO,SP,"-23,4830476","-46,4149661"
15879945000100,RUA PARICATUBA,313,69250000,VISTA ALEGRE,CAREIRO,AM,"-3,8121211","-60,3455265"
1591766000150,RUA JANETE CLAIR,242,39401708,VILA REGINA,MONTES CLAROS,MG,"-16,7060253","-43,856324"
13020054000160,RUA GONCALO COELHO,127,31170040,CIDADE NOVA,BELO HORIZONTE,MG,"-19,8904671","-43,9263528"
63864771001380,RUA CURUCA,580,66050080,TELEGRAFO,BELEM,PA,"-1,4340095","-48,4843859"
11718071000140,RUA FRANCISCO INACIO PEIXOTO,68,31155560,MARIA VIRGINIA,BELO HORIZONTE,MG,"-19,8683761","-43,932859"
9550331000170,RUA SANTA TEREZINHA,6,35384000,CENTRO,SANTA CRUZ DO ESCALVADO,MG,"-20,2356261","-42,814559"
13711789000130,RUA GENERAL CANAVARRO,388,09070440,CAMPESTRE,SANTO ANDRE,SP,"-23,6368443","-46,5449536"
7929967000100,RUA JOSE NONATO RIBEIRO,291,38400066,ERLAN,UBERLANDIA,MG,"-18,9170372","-48,2677563"
9150714000150,ACESSO LINHA JOAO PESSOA BR,467,85960000,LINHA JAO PESSOA,MARECHAL CANDIDO RONDON,PR,"-24,5394276","-54,0566135"
8688807000170,RUA GREGORIO MAGNANI,309,14750000,VILA CARONI,PITANGUEIRAS,SP,"-21,0023176","-48,2143567"
8559772000170,RODOVIA IRACEMAPOLIS A STA BARBARA D OESTE,,13495000,BAIRRO DA CACHOEIRA,IRACEMAPOLIS,SP,"-22,618197","-47,5098682"
9186596000130,RUA JOSE GOMES,1090,19570000,VILA NOVA,REGENTE FEIJO,SP,"-22,2269416","-51,314453"
13825184000170,RODOVIA BR 101,,54503410,DISTRITO INDUSTRIAL DIPER,CABO DE SANTO AGOSTINHO,PE,"-8,2750014","-35,0537133"
7568550000150,RODOVIA AR,1,78325000,SETOR INDUSTRIAL,ARIPUANA,MT,"-9,179311","-60,63063"
7544230000160,RUA DIAMANTINA,309,39670000,CENTRO,ITAMARANDIBA,MG,"-17,8604043","-42,8622172"
8811109000110,SITIO DOIS IRMAOS,SN,16310000,MATAO,ALTO ALEGRE,SP,"-21,5815762","-50,1684488"
7451152000150,RUA 9 DE JULHO,1991,14415000,CENTRO,PATROCINIO PAULISTA,SP,"-20,6357796","-47,2818645"
3330349000180,AVENIDA PENHA DE FRANCA,789,03606010,PENHA DE FRANCA,SAO PAULO,SP,"-23,5198292","-46,5465515"
2282336000110,RUA VILA RICA,697,30720380,PADRE EUSTAQUIO,BELO HORIZONTE,MG,"-19,916859","-43,9817452"
2982483000100,AVENIDA FERNANDO CORREA DA COSTA,1902,78010400,COXIPO,CUIABA,MT,"-15,6128868","-56,0752329"
13770186000100,RUA LAURA DA COSTA MANGUEIRA CN,,58994000,CENTRO,DIAMANTE,PB,"-7,4265034","-38,264777"
13881066000180,AVENIDA SAPOPEMBA,10094,03988000,JARDIM PLANALTO,SAO PAULO,SP,"-23,6080029","-46,5068553"
5768947000160,AVENIDA RAIMUNDO B DE MORAIS,340,63530000,VILA DE SAO SEBASTIA,CARIUS,CE,"-6,5423798","-39,4897125"
34153585000100,RUA BARAO DE LORETO,654,40150270,GRACA,SALVADOR,BA,"-12,9979544","-38,5194163"
14401196000130,CONJUNTO JARDIM SEVILHA,201,66635210,PARQUE VERDE,BELEM,PA,"-1,3518914","-48,4495696"
15508499000110,RUA CORONEL SEBASTIAO DE LIMA,528,79002822,VILA CASTELO,CAMPO GRANDE,MS,"-20,4721623","-54,6075881"
2109342000170,AVENIDA GARIBALDI,1114,85869488,JARDIM LANCASTER,FOZ DO IGUACU,PR,"-25,5007512","-54,5567158"
3231283000170,RUA SOCRATES SILVEIRA MELLO,16,82650200,BOA VISTA,CURITIBA,PR,"-25,3792822","-49,2474309"
14183625000140,ESTRADA RIBEIRAO FUNDO DE BAIXO,,11800000,RIBEIRAO FUNDO,JUQUIA,SP,"-24,319196","-47,6350613"
3859840000100,RUA JOAQUIM TEIXEIRA ALVES,2498,79841030,CENTRO,DOURADOS,MS,"-22,2283376","-54,8031056"
14734226000120,RUA DOUTOR AUGUSTO DE MIRANDA,280,05026000,VILA POMPEIA,SAO PAULO,SP,"-23,526314","-46,6864136"
15638636000130,AVENIDA IMPERATRIZ LEOPOLDINA,1248,05305002,VILA LEOPOLDINA,SAO PAULO,SP,"-23,5324501","-46,7299868"
5799544000260,RUA DA IMPERATRIZ TEREZA CRISTINA,185,50060120,BOA VISTA,RECIFE,PE,"-8,0630548","-34,88416"
16015915000100,AVENIDA CLEMENTINO,28,19645000,CENTRO,NANTES,SP,"-22,6169792","-51,2395358"
3518732006520,AVENIDA FERNANDO FERRARI,1050,90200040,ANCHIETA,PORTO ALEGRE,RS,"-29,9749758","-51,1674863"
92665611029230,RUA ANITA GARIBALDI,600,90450000,MONT SERRAT,PORTO ALEGRE,RS,"-30,0266368","-51,1898438"
13027910000100,RUA ARAMBARE,21,91710490,CASCATA,PORTO ALEGRE,RS,"-30,0827924","-51,1943172"
8046085000150,AVENIDA RIO BRANCO,589,45203011,CENTRO,JEQUIE,BA,"-13,8566911","-40,0807897"
41122193000130,RUA LUIZ DE FRANCA PEREIRA,SN,58090580,ALTO DO MATEUS,JOAO PESSOA,PB,"-7,1386363","-34,9144021"
14070749000110,RUA MATO GROSSO,,26170340,PAULINE,BELFORD ROXO,RJ,"-22,7329897","-43,3618566"
65425167000140,RUA DON JOAO VI,13,13271090,JARDIM PLANALTO,VALINHOS,SP,"-22,9792981","-47,0016858"
13872852000110,LOTEAMENTO RUA TITU NUNES DE OLIVEIRA,102,95630000,HENNEMAN,PAROBE,RS,"-29,6247579","-50,8316868"
11949009000160,AVENIDA BOM JESUS,50,73830970,CENTRO,MONTE ALEGRE DE GOIAS,GO,"-13,2467464","-46,90277"
7391062000110,RUA SEM NOME,SN,72910000,JARDIM BRASILIA,AGUAS LINDAS DE GOIAS,GO,"-15,704782","-48,2773108"
6152977000100,AVENIDA CUPECE,3623,04365001,CIDADE ADEMAR,SAO PAULO,SP,"-23,6683761","-46,6504132"
16454736000170,AVENIDA GOVERNADOR MILTON CAMPOS,3963,39740970,CENTRO,GUANHAES,MG,"-18,7829665","-42,9450121"
13274767000150,RUA ROGERIO LUCIANO,420,30520510,CAMARGOS,BELO HORIZONTE,MG,"-19,937821","-44,0227998"
12343576000130,RUA 2,7,65700000,ANTIGO CAMPO DE POUSO,BACABAL,MA,"-4,2151704","-44,7919575"
13129007000150,RUA JOSE AVELAR,44,50810220,VARZEA,RECIFE,PE,"-8,0423885","-34,9564079"
11060000290,RUA EMANOEL CEZARIO DA CRUZ,2020,78280000,PARQUE SHANGRI LA,MIRASSOL D OESTE,MT,"-15,6872782","-58,0861713"
16455124000100,RUA BUENOS AIRES,99,52020180,ESPINHEIRO,RECIFE,PE,"-8,0484068","-34,8938811"
7694739000190,RUA JOSE MARTINS,265,94425350,ESTALAGEM,VIAMAO,RS,"-30,0792947","-51,0141845"
73839771000140,RUA TUPI,540,01233000,SANTA CECILIA,SAO PAULO,SP,"-23,5362613","-46,6621958"
13070774000130,RUA APRIGIO NOGUEIRA,58,37750000,VILA HORTENCIA,MACHADO,MG,"-21,6838765","-45,9180804"
13732040000170,RUA FRANCISCO LOURENCO DE BARROS,74,36400000,SANTO ANTONIO,CONSELHEIRO LAFAIETE,MG,"-20,6639305","-43,7850227"
8364699000180,RUA CORONEL LUIZ TENORIO DE BRITO,752,06900000,JAGUARE,EMBU GUACU,SP,"-23,8292514","-46,8129783"
14557035000130,RUA EX COMBATENTE ASSIS LUIS,301,58076100,JOAO PAULO II,JOAO PESSOA,PB,"-7,1776864","-34,8766197"
12157088000210,AVENIDA AFONSO PENA,35,38400128,CENTRO,UBERLANDIA,MG,"-18,922581","-48,2809458"
90369836000150,AVENIDA SEBASTIAO AMORETI,2520,95600000,CENTRO,TAQUARA,RS,"-29,650216","-50,7756917"
14492037000350,RUA MARIANO CAMPOS,236,45700000,CENTRO,ITAPETINGA,BA,"-15,2474099","-40,2475044"
14750464000120,RUA JOAO MARONI,49,36970000,CENTRO,MANHUMIRIM,MG,"-20,3585925","-41,9589281"
55494082000160,RUA SILVA BUENO,447,04208050,IPIRANGA,SAO PAULO,SP,"-23,5821633","-46,6020856"
12333017000140,RUA CARLOS DE LAET,6436,81610050,BOQUEIRAO,CURITIBA,PR,"-25,5181827","-49,2253763"
8277341000110,RUA ADELI GUIRADELLI,SN,74355678,SETOR ORIENTEVILLE,GOIANIA,GO,"-16,6868912","-49,2647943"
7995036000100,RUA ANTONIO FRANCISCO DOS REIS,184,59600280,ALTO DA CONCEICAO,MOSSORO,RN,"-5,1841285","-37,3477805"
86825700000130,AVENIDA RIO POTY,1870,64049410,SAO CRISTOVAO,TERESINA,PI,"-5,0691165","-42,784265"
78807427000940,VIA EXPRESSA MUCIO DE SOUZA REZENDE,4185,75515490,SANTA RITA,ITUMBIARA,GO,"-18,409728","-49,2162971"
8615336000170,CHACARA BELA VISTA III,SN,13480970,RIBEIRAO DO PINHAL,LIMEIRA,SP,"-22,5775184","-47,4157552"
12717632000150,RUA BRASIL,1434,65907330,NOVA IMPERATRIZ,IMPERATRIZ,MA,"-5,516518","-47,4882758"
5442424000120,RUA DOUTOR CARLOS BARBUTO,85,36855970,CENTRO,EUGENOPOLIS,MG,"-21,0978104","-42,1853868"
1119483000100,RUA DRCARLOS PASSOS,1781A,59015310,MORRO BRANCO,NATAL,RN,"-5,8126004","-35,1992077"
16545908000110,RUA DOS FURLAN,426,14930000,JARDIM PRIMAVERA,BOA ESPERANCA DO SUL,SP,"-21,9936335","-48,3817516"
12124964000120,AVENIDA BRASIL,399,78645970,SETOR NORTE,VILA RICA,MT,"-10,0118095","-51,1136389"
63338420000100,CONJUNTO JOAO ORLANDO,11,64210100,RODOVIARIA,PARNAIBA,PI,"-2,9055447","-41,7733626"
8359361000130,RUA SIQUEIRA CAMPOS,345,45000455,CENTRO,VITORIA DA CONQUISTA,BA,"-14,8551508","-40,8362056"
37619558000160,LOCALIDADE BR 153,,76410000,ZONA RURAL,CAMPINORTE,GO,"-14,3158484","-49,1473918"
32677726000230,RUA ENGENHEIRO ARTHUR MOURA,206D,21041190,BONSUCESSO,RIO DE JANEIRO,RJ,"-22,8715011","-43,252696"
12732937000130,RUA PEDRO BORGES,30,60055110,CENTRO,FORTALEZA,CE,"-3,7283076","-38,527684"
15639885000140,RUA JOSE ALVES,21,14900000,JARDIM IRACEMA,ITAPOLIS,SP,"-21,5890762","-48,8202845"
10900000000100,RUA ANA RITA AMORIM,7,44700000,FELIX TOMAZ,JACOBINA,BA,"-11,1816506","-40,5120603"
10429216000120,RUA OTACILIO LIRA CABRAL,172,58200000,ROSARIO,GUARABIRA,PB,"-6,8575306","-35,496287"
7044522000720,AVENIDA CARLOS JEREISSATI,860,61900225,CONJ JEREISSATI,MARACANAU,CE,"-3,8776931","-38,6180254"
8864403000190,PRACA LEONEO MODESTO LOPES,13,44800000,UMBUZEIRO,MUNDO NOVO,BA,"-11,8545183","-40,4717578"
482672000180,RUA JOAQUIM TEODCARVALHO,1294,38301115,PLATINA,ITUIUTABA,MG,"-18,9782078","-49,4791801"
22833628000100,AVENIDA JATUARANA,207,76806001,FLORESTA,PORTO VELHO,RO,"-8,7907143","-63,8814379"
13254187000100,RESIDENCIAL SE MACHADO,SN,63630000,SANTA CRUZ DO BANABUIU,PEDRA BRANCA,CE,"-5,4545752","-39,7177495"
9786337000140,RUA ZONA RURAL,SN,29295000,SAO JOSE DE FRUTEIRAS,VARGEM ALTA,ES,"-20,674002","-41,0098203"
455617000100,AVENIDA 15 DE NOVEMBRO,561,15990510,CENTRO,MATAO,SP,"-21,6055906","-48,3667425"
856457000100,AVENIDA TREZE DE MAIO,110,28010260,CENTRO,CAMPOS DOS GOYTACAZES,RJ,"-21,760096","-41,3238991"
256391000100,AVENIDA SUMARE,2022,05016000,PERDIZES,SAO PAULO,SP,"-23,5444787","-46,6767161"
438391000120,AVENIDA BRASIL,3,17290000,VILA NOVA,MACATUBA,SP,"-22,518768","-48,7175509"
1125250000110,RUA JAMES HOLLAND,575,01138000,BARRA FUNDA,SAO PAULO,SP,"-23,5222372","-46,65637"
146635000100,RUA BRASILIA,10,16250000,CENTRO,CLEMENTINA,SP,"-21,5640906","-50,4493727"
6548172000180,RUA SILVEIRAS,776,14740000,CENTRO,VIRADOURO,SP,"-20,8676227","-48,2952036"
6615006000150,RUA CEARA,2010,68633000,CENTRO,DOM ELISEU,PA,"-4,2966107","-47,5566082"
2691539000160,RUA ESPIRITO SANTO,52,29390000,QUILOMBO,IUNA,ES,"-20,3517276","-41,5300589"
5763737000180,RUA SAO JORGE,49,28230000,SANTA CLARA,SAO FRANCISCO DE ITABAPOANA,RJ,"-21,4706831","-41,1095274"
52513231000100,AVENIDA DE PINEDO,519,04764000,SOCORRO,SAO PAULO,SP,"-23,669781","-46,7144211"
5373927000190,AVENIDA ANGELO CARNAVALE,332,18900000,ESTACAO,SANTA CRUZ DO RIO PARDO,SP,"-22,9076864","-49,6175647"
3155134000170,RUA MARANHAO,316,65901590,CENTRO,IMPERATRIZ,MA,"-5,5265055","-47,4818276"
97544008000150,QN 225 CONJUNTO 1,,72345350,SAMAMBAIA NORTE SAMAMBAIA,BRASILIA,DF,"-15,801519","-47,860297"
6793254000190,RUA GENERAL ISIDORO,510,17800000,CENTRO,ADAMANTINA,SP,"-21,691496","-51,0745651"
23202765000100,AVENIDA JOAO PINHEIRO,2030,38400712,OPERARIO,UBERLANDIA,MG,"-18,905601","-48,2698985"
16923821000130,RUA TITO,535,05051000,VILA ROMANA,SAO PAULO,SP,"-23,5282347","-46,6970347"
48546956000110,AVENIDA CELSO GARCIA,1863,03015000,TATUAPE,SAO PAULO,SP,"-23,5371546","-46,5943463"
10628175000100,RUA MOISES DE CORENA,502,08475170,CIDADE TIRADENTES,SAO PAULO,SP,"-23,5869798","-46,3996998"
9449347000190,RUA CESAR DIAS MOREIRA,160,08743410,JARDIM SANTA TERESA,MOGI DAS CRUZES,SP,"-23,5545429","-46,2143925"
10471521000180,RUA RF 001,SN,74684001,RESIDENCIAL FELICIDADE,GOIANIA,GO,"-16,6109071","-49,2226087"
1584938000240,CALCADAO TULIO FIUZA DE CARVALHO,71,88501000,CENTRO,LAGES,SC,"-27,8154996","-50,3284718"
1247326000180,RUA RIO GUANDU,599,87043130,JARDIM NOVO OASIS,MARINGA,PR,"-23,4047441","-51,8932295"
15819755000190,RUA VARNHAGEN,44,01022010,CENTRO,SAO PAULO,SP,"-23,544255","-46,633292"
11083588000100,RUA ANTONIO BOSO,26,18682779,DISTRITO DE ALFREDO GUEDES,LENCOIS PAULISTA,SP,"-22,6031745","-48,8041443"
3465628000150,AVENIDA EURICO LOBO,SN,62280000,CENTRO,SANTA QUITERIA,CE,"-4,3253636","-40,1526661"
37404779000200,AVENIDA PRESIDENTE VARGAS,710A,75908420,CENTRO,RIO VERDE,GO,"-17,7936714","-50,9286743"
15485435000140,RUA LAZARO GIORDANI,28,95701188,JARDIM GLORIA,BENTO GONCALVES,RS,"-29,1736185","-51,5307994"
12095471000100,AVENIDA BEIRA MAR,1304,95590000,CENTRO,TRAMANDAI,RS,"-29,9899785","-50,1259463"
10555611000150,ESTRADA MUNICIPAL JABOTICABAL A PITANGUEIRAS DEPOIS DO DISTRITO LUZITANIA,SN,14870000,RURAL,JABOTICABAL,SP,"-21,2525138","-48,3256762"
2177437000120,BR 20,SN,61656240,BOM PRINCIPIO,CAUCAIA,CE,"-3,767301","-38,6301501"
8994459000160,ESTRADA CRISTAIS PTA SENTIDO BORDA DA MATA,,14460000,RURAL,CRISTAIS PAULISTA,SP,"-20,4065592","-47,4225715"
4996913000160,RUA ERNESTO MOHR,217,95660000,AGUAS BRANCAS,TRES COROAS,RS,"-29,5188434","-50,7690873"
12727575000190,RUA MARATONA,177,99054190,SAO LUIZ GONZAGA,PASSO FUNDO,RS,"-28,2586063","-52,3780278"
53650008000160,AVENIDA MINISTRO PETRONIO PORTELA,1449,08210040,FREGUESIA DO O,SAO PAULO,SP,"-23,4870744","-46,697155"
8554124000120,SITIO SAO LUIZ,SN,13800970,SOBRADINHO,MOGI MIRIM,SP,"-22,432364","-46,9509597"
5924015000160,VILA TRINDADE,37,49075560,SIQUEIRA CAMPOS,ARACAJU,SE,"-10,9091511","-37,0744542"
12570229000140,PRACA DA PAZ,51,83860000,CENTRO,PIEN,PR,"-26,0969638","-49,4340443"
4583600000180,RUA CARLOS JENSEN,131,89030010,ITOUPAVA SECA,BLUMENAU,SC,"-26,9002936","-49,0778401"
4423867000100,RUA SAO PAULO,509,35500006,CENTRO,DIVINOPOLIS,MG,"-20,1434972","-44,8904678"
34028316580860,RUA RENERIO VIEIRA DA COSTA,323,15145970,CENTRO,MIRASSOLANDIA,SP,"-20,6183299","-49,4621863"
15449721000150,RUA 15 DE NOVEMBRO,395,79240000,VIL CORONEL CAMISAO,JARDIM,MS,"-21,482069","-56,1530024"
8310441000100,RUA ATAHIDE BARBOSA DO AMARAL,30,12072160,RESIDENCIAL SITIO SANTO ANTONIO,TAUBATE,SP,"-23,0062441","-45,5187103"
13324075000170,RUA BOTUVERA,185,89066360,ITOUPAVAZINHA,BLUMENAU,SC,"-26,8559617","-49,1057902"
7864421000100,QUADRA 206 SUL AVENIDA LO 5,,77020504,CENTRO,PALMAS,TO,"-10,1975457","-48,3219431"
12886421000140,RUA ALFREDO BUDANT,SN,83206370,PADRE JACKSON,PARANAGUA,PR,"-25,5334937","-48,5221392"
8903729000180,RUA TRES,58,60333380,BARRA DO CEARA,FORTALEZA,CE,"-3,8152733","-38,5831666"
86476314000180,RUA BRUNO CHAVES,103,35012440,CENTRO,GOVERNADOR VALADARES,MG,"-18,8562454","-41,9534152"
5854848000100,RUA ARANDU,205,04562030,BROOKLIN PAULISTA,SAO PAULO,SP,"-23,6097233","-46,6931966"
776542000150,RUA FARIZA ZAGUIR,764,79645180,VILA NOVA,TRES LAGOAS,MS,"-20,7659447","-51,6973296"
4376815000120,RUA REPUBLICA,2657,92310530,HARMONIA,CANOAS,RS,"-29,9095675","-51,1998515"
43274828000140,AVENIDA NACOES UNIDAS,50,17033260,JARDIM CAROLINA,BAURU,SP,"-22,30965","-49,073238"
91986125000600,RUA MERCURIO,126,09990030,VILA MARTA,DIADEMA,SP,"-23,6951119","-46,6051169"
86413093000100,PRACA TIRADENTES,12,36520000,CENTRO,VISCONDE DO RIO BRANCO,MG,"-21,0098854","-42,8393607"
7694717000120,RUA ORDENACOES FILIPINAS,166,05623020,VILA MORSE,SAO PAULO,SP,"-23,6007574","-46,7272137"
6342345000100,RUA SAO PAULO,SN,76999000,CENTRO,PIMENTEIRAS DO OESTE,RO,"-13,4667842","-61,0411855"
12985612000160,RUA CEMBIRA,135,08030050,VILA CURUCA,SAO PAULO,SP,"-23,4975407","-46,4269129"
12485750000180,RUA DUQUE DE CAXIAS,471,68701190,DOM JOAO VI,CAPANEMA,PA,"-1,1932911","-47,1827657"
